,position,driver_number,date,session_key,meeting_key
2572,9,31,2023-07-29T10:41:46.332000+00:00,9286,1216
2573,14,55,2023-07-29T10:41:46.332000+00:00,9286,1216
2574,12,77,2023-07-29T10:41:46.332000+00:00,9286,1216
2575,14,2,2023-07-29T10:41:56.816000+00:00,9286,1216
2576,9,3,2023-07-29T10:41:56.816000+00:00,9286,1216
2577,11,4,2023-07-29T10:41:56.816000+00:00,9286,1216
2578,4,10,2023-07-29T10:41:56.816000+00:00,9286,1216
2579,20,14,2023-07-29T10:41:56.816000+00:00,9286,1216
2580,6,16,2023-07-29T10:41:56.816000+00:00,9286,1216
2581,12,18,2023-07-29T10:41:56.816000+00:00,9286,1216
2582,18,20,2023-07-29T10:41:56.816000+00:00,9286,1216
2583,17,22,2023-07-29T10:41:56.816000+00:00,9286,1216
2584,7,23,2023-07-29T10:41:56.816000+00:00,9286,1216
2585,16,24,2023-07-29T10:41:56.816000+00:00,9286,1216
2586,19,27,2023-07-29T10:41:56.816000+00:00,9286,1216
2587,10,31,2023-07-29T10:41:56.816000+00:00,9286,1216
2588,8,44,2023-07-29T10:41:56.816000+00:00,9286,1216
2589,15,55,2023-07-29T10:41:56.816000+00:00,9286,1216
2590,13,77,2023-07-29T10:41:56.816000+00:00,9286,1216
2591,5,81,2023-07-29T10:41:56.816000+00:00,9286,1216
2592,10,4,2023-07-29T10:42:08.160000+00:00,9286,1216
2593,11,31,2023-07-29T10:42:08.160000+00:00,9286,1216
2594,5,10,2023-07-29T10:42:17.644000+00:00,9286,1216
2595,4,11,2023-07-29T10:42:17.644000+00:00,9286,1216
2596,2,16,2023-07-29T10:42:17.644000+00:00,9286,1216
2597,3,63,2023-07-29T10:42:17.644000+00:00,9286,1216
2598,6,81,2023-07-29T10:42:17.644000+00:00,9286,1216
2599,2,1,2023-07-29T10:42:42.831000+00:00,9286,1216
2600,15,2,2023-07-29T10:42:42.831000+00:00,9286,1216
2601,10,3,2023-07-29T10:42:42.831000+00:00,9286,1216
2602,11,4,2023-07-29T10:42:42.831000+00:00,9286,1216
2603,6,10,2023-07-29T10:42:42.831000+00:00,9286,1216
2604,5,11,2023-07-29T10:42:42.831000+00:00,9286,1216
2605,3,16,2023-07-29T10:42:42.831000+00:00,9286,1216
2606,13,18,2023-07-29T10:42:42.831000+00:00,9286,1216
2607,8,23,2023-07-29T10:42:42.831000+00:00,9286,1216
2608,12,31,2023-07-29T10:42:42.831000+00:00,9286,1216
2609,9,44,2023-07-29T10:42:42.831000+00:00,9286,1216
2610,1,55,2023-07-29T10:42:42.831000+00:00,9286,1216
2611,4,63,2023-07-29T10:42:42.831000+00:00,9286,1216
2612,14,77,2023-07-29T10:42:42.831000+00:00,9286,1216
2613,7,81,2023-07-29T10:42:42.831000+00:00,9286,1216
2614,4,3,2023-07-29T10:42:55.003000+00:00,9286,1216
2615,7,10,2023-07-29T10:42:55.003000+00:00,9286,1216
2616,6,11,2023-07-29T10:42:55.003000+00:00,9286,1216
2617,9,23,2023-07-29T10:42:55.003000+00:00,9286,1216
2618,10,44,2023-07-29T10:42:55.003000+00:00,9286,1216
2619,5,63,2023-07-29T10:42:55.003000+00:00,9286,1216
2620,8,81,2023-07-29T10:42:55.003000+00:00,9286,1216
2621,16,2,2023-07-29T10:43:10.691000+00:00,9286,1216
2622,12,4,2023-07-29T10:43:10.691000+00:00,9286,1216
2623,9,14,2023-07-29T10:43:10.691000+00:00,9286,1216
2624,14,18,2023-07-29T10:43:10.691000+00:00,9286,1216
2625,19,20,2023-07-29T10:43:10.691000+00:00,9286,1216
2626,18,22,2023-07-29T10:43:10.691000+00:00,9286,1216
2627,10,23,2023-07-29T10:43:10.691000+00:00,9286,1216
2628,17,24,2023-07-29T10:43:10.691000+00:00,9286,1216
2629,20,27,2023-07-29T10:43:10.691000+00:00,9286,1216
2630,13,31,2023-07-29T10:43:10.691000+00:00,9286,1216
2631,11,44,2023-07-29T10:43:10.691000+00:00,9286,1216
2632,15,77,2023-07-29T10:43:10.691000+00:00,9286,1216
2633,17,2,2023-07-29T10:43:18.581000+00:00,9286,1216
2634,13,4,2023-07-29T10:43:18.581000+00:00,9286,1216
2635,10,14,2023-07-29T10:43:18.581000+00:00,9286,1216
2636,15,18,2023-07-29T10:43:18.581000+00:00,9286,1216
2637,8,22,2023-07-29T10:43:18.581000+00:00,9286,1216
2638,11,23,2023-07-29T10:43:18.581000+00:00,9286,1216
2639,18,24,2023-07-29T10:43:18.581000+00:00,9286,1216
2640,14,31,2023-07-29T10:43:18.581000+00:00,9286,1216
2641,12,44,2023-07-29T10:43:18.581000+00:00,9286,1216
2642,16,77,2023-07-29T10:43:18.581000+00:00,9286,1216
2643,9,81,2023-07-29T10:43:18.581000+00:00,9286,1216
2644,1,1,2023-07-29T10:43:21.472000+00:00,9286,1216
2645,2,55,2023-07-29T10:43:21.472000+00:00,9286,1216
2646,5,3,2023-07-29T10:43:28.565000+00:00,9286,1216
2647,4,16,2023-07-29T10:43:28.565000+00:00,9286,1216
2648,3,63,2023-07-29T10:43:28.565000+00:00,9286,1216
2649,6,3,2023-07-29T10:43:34.956000+00:00,9286,1216
2650,8,10,2023-07-29T10:43:34.956000+00:00,9286,1216
2651,7,11,2023-07-29T10:43:34.956000+00:00,9286,1216
2652,11,14,2023-07-29T10:43:34.956000+00:00,9286,1216
2653,5,16,2023-07-29T10:43:34.956000+00:00,9286,1216
2654,9,22,2023-07-29T10:43:34.956000+00:00,9286,1216
2655,12,23,2023-07-29T10:43:34.956000+00:00,9286,1216
2656,2,44,2023-07-29T10:43:34.956000+00:00,9286,1216
2657,3,55,2023-07-29T10:43:34.956000+00:00,9286,1216
2658,4,63,2023-07-29T10:43:34.956000+00:00,9286,1216
2659,10,81,2023-07-29T10:43:34.956000+00:00,9286,1216
2660,7,3,2023-07-29T10:43:39.112000+00:00,9286,1216
2661,2,11,2023-07-29T10:43:39.112000+00:00,9286,1216
2662,6,16,2023-07-29T10:43:39.112000+00:00,9286,1216
2663,3,44,2023-07-29T10:43:39.112000+00:00,9286,1216
2664,4,55,2023-07-29T10:43:39.112000+00:00,9286,1216
2665,5,63,2023-07-29T10:43:39.112000+00:00,9286,1216
2666,14,4,2023-07-29T10:43:47.409000+00:00,9286,1216
2667,12,14,2023-07-29T10:43:47.409000+00:00,9286,1216
2668,10,22,2023-07-29T10:43:47.409000+00:00,9286,1216
2669,13,23,2023-07-29T10:43:47.409000+00:00,9286,1216
2670,9,31,2023-07-29T10:43:47.409000+00:00,9286,1216
2671,11,81,2023-07-29T10:43:47.409000+00:00,9286,1216
2672,8,3,2023-07-29T10:43:54.659000+00:00,9286,1216
2673,15,4,2023-07-29T10:43:54.659000+00:00,9286,1216
2674,9,10,2023-07-29T10:43:54.659000+00:00,9286,1216
2675,13,14,2023-07-29T10:43:54.659000+00:00,9286,1216
2676,16,18,2023-07-29T10:43:54.659000+00:00,9286,1216
2677,11,22,2023-07-29T10:43:54.659000+00:00,9286,1216
2678,14,23,2023-07-29T10:43:54.659000+00:00,9286,1216
2679,10,31,2023-07-29T10:43:54.659000+00:00,9286,1216
2680,7,77,2023-07-29T10:43:54.659000+00:00,9286,1216
2681,12,81,2023-07-29T10:43:54.659000+00:00,9286,1216
2682,9,3,2023-07-29T10:43:57.487000+00:00,9286,1216
2683,7,10,2023-07-29T10:43:57.487000+00:00,9286,1216
2684,8,77,2023-07-29T10:43:57.487000+00:00,9286,1216
2685,18,2,2023-07-29T10:44:16.659000+00:00,9286,1216
2686,16,4,2023-07-29T10:44:16.659000+00:00,9286,1216
2687,14,14,2023-07-29T10:44:16.659000+00:00,9286,1216
2688,17,18,2023-07-29T10:44:16.659000+00:00,9286,1216
2689,15,23,2023-07-29T10:44:16.659000+00:00,9286,1216
2690,13,24,2023-07-29T10:44:16.659000+00:00,9286,1216
2691,10,3,2023-07-29T10:44:40.861000+00:00,9286,1216
2692,8,10,2023-07-29T10:44:40.861000+00:00,9286,1216
2693,7,16,2023-07-29T10:44:40.861000+00:00,9286,1216
2694,12,22,2023-07-29T10:44:40.861000+00:00,9286,1216
2695,11,31,2023-07-29T10:44:40.861000+00:00,9286,1216
2696,6,63,2023-07-29T10:44:40.861000+00:00,9286,1216
2697,9,77,2023-07-29T10:44:40.861000+00:00,9286,1216
2698,5,81,2023-07-29T10:44:40.861000+00:00,9286,1216
2699,3,16,2023-07-29T10:47:05.094000+00:00,9286,1216
2700,4,44,2023-07-29T10:47:05.094000+00:00,9286,1216
2701,5,55,2023-07-29T10:47:05.094000+00:00,9286,1216
2702,7,63,2023-07-29T10:47:05.094000+00:00,9286,1216
2703,6,81,2023-07-29T10:47:05.094000+00:00,9286,1216
2704,6,2,2023-07-29T10:47:14.422000+00:00,9286,1216
2705,11,3,2023-07-29T10:47:14.422000+00:00,9286,1216
2706,17,4,2023-07-29T10:47:14.422000+00:00,9286,1216
2707,9,10,2023-07-29T10:47:14.422000+00:00,9286,1216
2708,15,14,2023-07-29T10:47:14.422000+00:00,9286,1216
2709,18,18,2023-07-29T10:47:14.422000+00:00,9286,1216
2710,13,22,2023-07-29T10:47:14.422000+00:00,9286,1216
2711,16,23,2023-07-29T10:47:14.422000+00:00,9286,1216
2712,14,24,2023-07-29T10:47:14.422000+00:00,9286,1216
2713,12,31,2023-07-29T10:47:14.422000+00:00,9286,1216
2714,8,63,2023-07-29T10:47:14.422000+00:00,9286,1216
2715,10,77,2023-07-29T10:47:14.422000+00:00,9286,1216
2716,7,81,2023-07-29T10:47:14.422000+00:00,9286,1216
2717,4,16,2023-07-29T10:47:23.641000+00:00,9286,1216
2718,5,44,2023-07-29T10:47:23.641000+00:00,9286,1216
2719,3,55,2023-07-29T10:47:23.641000+00:00,9286,1216
2720,7,2,2023-07-29T10:47:29.125000+00:00,9286,1216
2721,12,3,2023-07-29T10:47:29.125000+00:00,9286,1216
2722,10,10,2023-07-29T10:47:29.125000+00:00,9286,1216
2723,3,11,2023-07-29T10:47:29.125000+00:00,9286,1216
2724,16,14,2023-07-29T10:47:29.125000+00:00,9286,1216
2725,5,16,2023-07-29T10:47:29.125000+00:00,9286,1216
2726,14,22,2023-07-29T10:47:29.125000+00:00,9286,1216
2727,2,23,2023-07-29T10:47:29.125000+00:00,9286,1216
2728,15,24,2023-07-29T10:47:29.125000+00:00,9286,1216
2729,13,31,2023-07-29T10:47:29.125000+00:00,9286,1216
2730,6,44,2023-07-29T10:47:29.125000+00:00,9286,1216
2731,4,55,2023-07-29T10:47:29.125000+00:00,9286,1216
2732,9,63,2023-07-29T10:47:29.125000+00:00,9286,1216
2733,11,77,2023-07-29T10:47:29.125000+00:00,9286,1216
2734,8,81,2023-07-29T10:47:29.125000+00:00,9286,1216
2735,9,3,2023-07-29T10:47:39.547000+00:00,9286,1216
2736,11,10,2023-07-29T10:47:39.547000+00:00,9286,1216
2737,10,63,2023-07-29T10:47:39.547000+00:00,9286,1216
2738,12,77,2023-07-29T10:47:39.547000+00:00,9286,1216
2739,12,10,2023-07-29T10:48:03.344000+00:00,9286,1216
2740,11,22,2023-07-29T10:48:03.344000+00:00,9286,1216
2741,14,31,2023-07-29T10:48:03.344000+00:00,9286,1216
2742,13,77,2023-07-29T10:48:03.344000+00:00,9286,1216
2743,8,2,2023-07-29T10:48:11.718000+00:00,9286,1216
2744,10,3,2023-07-29T10:48:11.718000+00:00,9286,1216
2745,13,10,2023-07-29T10:48:11.718000+00:00,9286,1216
2746,4,11,2023-07-29T10:48:11.718000+00:00,9286,1216
2747,2,14,2023-07-29T10:48:11.718000+00:00,9286,1216
2748,6,16,2023-07-29T10:48:11.718000+00:00,9286,1216
2749,12,22,2023-07-29T10:48:11.718000+00:00,9286,1216
2750,3,23,2023-07-29T10:48:11.718000+00:00,9286,1216
2751,16,24,2023-07-29T10:48:11.718000+00:00,9286,1216
2752,15,31,2023-07-29T10:48:11.718000+00:00,9286,1216
2753,7,44,2023-07-29T10:48:11.718000+00:00,9286,1216
2754,5,55,2023-07-29T10:48:11.718000+00:00,9286,1216
2755,11,63,2023-07-29T10:48:11.718000+00:00,9286,1216
2756,14,77,2023-07-29T10:48:11.718000+00:00,9286,1216
2757,9,81,2023-07-29T10:48:11.718000+00:00,9286,1216
2758,5,11,2023-07-29T10:48:32.109000+00:00,9286,1216
2759,3,14,2023-07-29T10:48:32.109000+00:00,9286,1216
2760,7,16,2023-07-29T10:48:32.109000+00:00,9286,1216
2761,4,23,2023-07-29T10:48:32.109000+00:00,9286,1216
2762,2,44,2023-07-29T10:48:32.109000+00:00,9286,1216
2763,6,55,2023-07-29T10:48:32.109000+00:00,9286,1216
2764,9,2,2023-07-29T10:48:38.249000+00:00,9286,1216
2765,11,3,2023-07-29T10:48:38.249000+00:00,9286,1216
2766,14,10,2023-07-29T10:48:38.249000+00:00,9286,1216
2767,13,22,2023-07-29T10:48:38.249000+00:00,9286,1216
2768,8,31,2023-07-29T10:48:38.249000+00:00,9286,1216
2769,12,63,2023-07-29T10:48:38.249000+00:00,9286,1216
2770,15,77,2023-07-29T10:48:38.249000+00:00,9286,1216
2771,10,81,2023-07-29T10:48:38.249000+00:00,9286,1216
2772,12,4,2023-07-29T10:48:44.859000+00:00,9286,1216
2773,15,10,2023-07-29T10:48:44.859000+00:00,9286,1216
2774,14,22,2023-07-29T10:48:44.859000+00:00,9286,1216
2775,17,24,2023-07-29T10:48:44.859000+00:00,9286,1216
2776,13,63,2023-07-29T10:48:44.859000+00:00,9286,1216
2777,16,77,2023-07-29T10:48:44.859000+00:00,9286,1216
2778,16,10,2023-07-29T10:48:50.952000+00:00,9286,1216
2779,13,18,2023-07-29T10:48:50.952000+00:00,9286,1216
2780,15,22,2023-07-29T10:48:50.952000+00:00,9286,1216
2781,18,24,2023-07-29T10:48:50.952000+00:00,9286,1216
2782,14,63,2023-07-29T10:48:50.952000+00:00,9286,1216
2783,17,77,2023-07-29T10:48:50.952000+00:00,9286,1216
2784,12,3,2023-07-29T10:48:54.390000+00:00,9286,1216
2785,13,4,2023-07-29T10:48:54.390000+00:00,9286,1216
2786,10,10,2023-07-29T10:48:54.390000+00:00,9286,1216
2787,14,18,2023-07-29T10:48:54.390000+00:00,9286,1216
2788,16,22,2023-07-29T10:48:54.390000+00:00,9286,1216
2789,15,63,2023-07-29T10:48:54.390000+00:00,9286,1216
2790,11,81,2023-07-29T10:48:54.390000+00:00,9286,1216
2791,18,20,2023-07-29T10:48:58.265000+00:00,9286,1216
2792,19,24,2023-07-29T10:48:58.265000+00:00,9286,1216
2793,2,1,2023-07-29T10:54:12.777000+00:00,9286,1216
2794,10,2,2023-07-29T10:54:12.777000+00:00,9286,1216
2795,1,3,2023-07-29T10:54:12.777000+00:00,9286,1216
2796,11,10,2023-07-29T10:54:12.777000+00:00,9286,1216
2797,6,11,2023-07-29T10:54:12.777000+00:00,9286,1216
2798,4,14,2023-07-29T10:54:12.777000+00:00,9286,1216
2799,8,16,2023-07-29T10:54:12.777000+00:00,9286,1216
2800,5,23,2023-07-29T10:54:12.777000+00:00,9286,1216
2801,9,31,2023-07-29T10:54:12.777000+00:00,9286,1216
2802,3,44,2023-07-29T10:54:12.777000+00:00,9286,1216
2803,7,55,2023-07-29T10:54:12.777000+00:00,9286,1216
2804,12,81,2023-07-29T10:54:12.777000+00:00,9286,1216
2805,3,1,2023-07-29T10:54:30.496000+00:00,9286,1216
2806,11,2,2023-07-29T10:54:30.496000+00:00,9286,1216
2807,2,4,2023-07-29T10:54:30.496000+00:00,9286,1216
2808,12,10,2023-07-29T10:54:30.496000+00:00,9286,1216
2809,7,11,2023-07-29T10:54:30.496000+00:00,9286,1216
2810,5,14,2023-07-29T10:54:30.496000+00:00,9286,1216
2811,9,16,2023-07-29T10:54:30.496000+00:00,9286,1216
2812,6,23,2023-07-29T10:54:30.496000+00:00,9286,1216
2813,10,31,2023-07-29T10:54:30.496000+00:00,9286,1216
2814,4,44,2023-07-29T10:54:30.496000+00:00,9286,1216
2815,8,55,2023-07-29T10:54:30.496000+00:00,9286,1216
2816,13,81,2023-07-29T10:54:30.496000+00:00,9286,1216
2817,4,1,2023-07-29T10:55:41.198000+00:00,9286,1216
2818,1,2,2023-07-29T10:55:41.198000+00:00,9286,1216
2819,2,3,2023-07-29T10:55:41.198000+00:00,9286,1216
2820,3,4,2023-07-29T10:55:41.198000+00:00,9286,1216
2821,8,11,2023-07-29T10:55:41.198000+00:00,9286,1216
2822,6,14,2023-07-29T10:55:41.198000+00:00,9286,1216
2823,10,16,2023-07-29T10:55:41.198000+00:00,9286,1216
2824,7,23,2023-07-29T10:55:41.198000+00:00,9286,1216
2825,11,31,2023-07-29T10:55:41.198000+00:00,9286,1216
2826,5,44,2023-07-29T10:55:41.198000+00:00,9286,1216
2827,9,55,2023-07-29T10:55:41.198000+00:00,9286,1216
2828,5,1,2023-07-29T10:56:03.541000+00:00,9286,1216
2829,2,2,2023-07-29T10:56:03.541000+00:00,9286,1216
2830,3,3,2023-07-29T10:56:03.541000+00:00,9286,1216
2831,4,4,2023-07-29T10:56:03.541000+00:00,9286,1216
2832,9,11,2023-07-29T10:56:03.541000+00:00,9286,1216
2833,7,14,2023-07-29T10:56:03.541000+00:00,9286,1216
2834,11,16,2023-07-29T10:56:03.541000+00:00,9286,1216
2835,8,23,2023-07-29T10:56:03.541000+00:00,9286,1216
2836,1,31,2023-07-29T10:56:03.541000+00:00,9286,1216
2837,6,44,2023-07-29T10:56:03.541000+00:00,9286,1216
2838,10,55,2023-07-29T10:56:03.541000+00:00,9286,1216
2839,6,1,2023-07-29T10:56:09.276000+00:00,9286,1216
2840,4,3,2023-07-29T10:56:09.276000+00:00,9286,1216
2841,5,4,2023-07-29T10:56:09.276000+00:00,9286,1216
2842,3,10,2023-07-29T10:56:09.276000+00:00,9286,1216
2843,10,11,2023-07-29T10:56:09.276000+00:00,9286,1216
2844,8,14,2023-07-29T10:56:09.276000+00:00,9286,1216
2845,12,16,2023-07-29T10:56:09.276000+00:00,9286,1216
2846,9,23,2023-07-29T10:56:09.276000+00:00,9286,1216
2847,7,44,2023-07-29T10:56:09.276000+00:00,9286,1216
2848,11,55,2023-07-29T10:56:09.276000+00:00,9286,1216
2849,7,1,2023-07-29T10:56:16.494000+00:00,9286,1216
2850,3,2,2023-07-29T10:56:16.494000+00:00,9286,1216
2851,5,3,2023-07-29T10:56:16.494000+00:00,9286,1216
2852,6,4,2023-07-29T10:56:16.494000+00:00,9286,1216
2853,4,10,2023-07-29T10:56:16.494000+00:00,9286,1216
2854,2,31,2023-07-29T10:56:16.494000+00:00,9286,1216
2855,1,44,2023-07-29T10:56:16.494000+00:00,9286,1216
2856,4,2,2023-07-29T10:56:17.807000+00:00,9286,1216
2857,1,3,2023-07-29T10:56:17.807000+00:00,9286,1216
2858,5,10,2023-07-29T10:56:17.807000+00:00,9286,1216
2859,3,31,2023-07-29T10:56:17.807000+00:00,9286,1216
2860,2,44,2023-07-29T10:56:17.807000+00:00,9286,1216
2861,8,1,2023-07-29T10:56:20.713000+00:00,9286,1216
2862,11,11,2023-07-29T10:56:20.713000+00:00,9286,1216
2863,9,14,2023-07-29T10:56:20.713000+00:00,9286,1216
2864,13,16,2023-07-29T10:56:20.713000+00:00,9286,1216
2865,15,18,2023-07-29T10:56:20.713000+00:00,9286,1216
2866,10,23,2023-07-29T10:56:20.713000+00:00,9286,1216
2867,12,55,2023-07-29T10:56:20.713000+00:00,9286,1216
2868,7,63,2023-07-29T10:56:20.713000+00:00,9286,1216
2869,14,81,2023-07-29T10:56:20.713000+00:00,9286,1216
2870,9,1,2023-07-29T10:56:27.197000+00:00,9286,1216
2871,5,2,2023-07-29T10:56:27.197000+00:00,9286,1216
2872,7,4,2023-07-29T10:56:27.197000+00:00,9286,1216
2873,6,10,2023-07-29T10:56:27.197000+00:00,9286,1216
2874,12,11,2023-07-29T10:56:27.197000+00:00,9286,1216
2875,10,14,2023-07-29T10:56:27.197000+00:00,9286,1216
2876,3,16,2023-07-29T10:56:27.197000+00:00,9286,1216
2877,11,23,2023-07-29T10:56:27.197000+00:00,9286,1216
2878,4,31,2023-07-29T10:56:27.197000+00:00,9286,1216
2879,13,55,2023-07-29T10:56:27.197000+00:00,9286,1216
2880,8,63,2023-07-29T10:56:27.197000+00:00,9286,1216
2881,10,1,2023-07-29T10:56:31.244000+00:00,9286,1216
2882,6,2,2023-07-29T10:56:31.244000+00:00,9286,1216
2883,8,4,2023-07-29T10:56:31.244000+00:00,9286,1216
2884,7,10,2023-07-29T10:56:31.244000+00:00,9286,1216
2885,13,11,2023-07-29T10:56:31.244000+00:00,9286,1216
2886,11,14,2023-07-29T10:56:31.244000+00:00,9286,1216
2887,4,16,2023-07-29T10:56:31.244000+00:00,9286,1216
2888,12,23,2023-07-29T10:56:31.244000+00:00,9286,1216
2889,5,31,2023-07-29T10:56:31.244000+00:00,9286,1216
2890,3,55,2023-07-29T10:56:31.244000+00:00,9286,1216
2891,9,63,2023-07-29T10:56:31.244000+00:00,9286,1216
2892,11,1,2023-07-29T10:56:35.635000+00:00,9286,1216
2893,9,4,2023-07-29T10:56:35.635000+00:00,9286,1216
2894,14,11,2023-07-29T10:56:35.635000+00:00,9286,1216
2895,12,14,2023-07-29T10:56:35.635000+00:00,9286,1216
2896,13,23,2023-07-29T10:56:35.635000+00:00,9286,1216
2897,10,63,2023-07-29T10:56:35.635000+00:00,9286,1216
2898,8,81,2023-07-29T10:56:35.635000+00:00,9286,1216
2899,7,2,2023-07-29T10:56:47.713000+00:00,9286,1216
2900,2,4,2023-07-29T10:56:47.713000+00:00,9286,1216
2901,8,10,2023-07-29T10:56:47.713000+00:00,9286,1216
2902,5,16,2023-07-29T10:56:47.713000+00:00,9286,1216
2903,6,31,2023-07-29T10:56:47.713000+00:00,9286,1216
2904,3,44,2023-07-29T10:56:47.713000+00:00,9286,1216
2905,4,55,2023-07-29T10:56:47.713000+00:00,9286,1216
2906,9,81,2023-07-29T10:56:47.713000+00:00,9286,1216
2907,3,1,2023-07-29T10:56:48.244000+00:00,9286,1216
2908,8,2,2023-07-29T10:56:48.244000+00:00,9286,1216
2909,9,10,2023-07-29T10:56:48.244000+00:00,9286,1216
2910,6,16,2023-07-29T10:56:48.244000+00:00,9286,1216
2911,7,31,2023-07-29T10:56:48.244000+00:00,9286,1216
2912,4,44,2023-07-29T10:56:48.244000+00:00,9286,1216
2913,5,55,2023-07-29T10:56:48.244000+00:00,9286,1216
2914,11,63,2023-07-29T10:56:48.244000+00:00,9286,1216
2915,10,81,2023-07-29T10:56:48.244000+00:00,9286,1216
2916,15,11,2023-07-29T10:56:51.853000+00:00,9286,1216
2917,13,14,2023-07-29T10:56:51.853000+00:00,9286,1216
2918,11,18,2023-07-29T10:56:51.853000+00:00,9286,1216
2919,14,23,2023-07-29T10:56:51.853000+00:00,9286,1216
2920,12,63,2023-07-29T10:56:51.853000+00:00,9286,1216
2921,9,2,2023-07-29T10:56:56.510000+00:00,9286,1216
2922,10,10,2023-07-29T10:56:56.510000+00:00,9286,1216
2923,5,11,2023-07-29T10:56:56.510000+00:00,9286,1216
2924,14,14,2023-07-29T10:56:56.510000+00:00,9286,1216
2925,7,16,2023-07-29T10:56:56.510000+00:00,9286,1216
2926,12,18,2023-07-29T10:56:56.510000+00:00,9286,1216
2927,15,23,2023-07-29T10:56:56.510000+00:00,9286,1216
2928,8,31,2023-07-29T10:56:56.510000+00:00,9286,1216
2929,6,55,2023-07-29T10:56:56.510000+00:00,9286,1216
2930,13,63,2023-07-29T10:56:56.510000+00:00,9286,1216
2931,11,81,2023-07-29T10:56:56.510000+00:00,9286,1216
2932,4,1,2023-07-29T10:57:49.431000+00:00,9286,1216
2933,1,2,2023-07-29T10:57:49.431000+00:00,9286,1216
2934,2,3,2023-07-29T10:57:49.431000+00:00,9286,1216
2935,3,4,2023-07-29T10:57:49.431000+00:00,9286,1216
2936,6,11,2023-07-29T10:57:49.431000+00:00,9286,1216
2937,8,16,2023-07-29T10:57:49.431000+00:00,9286,1216
2938,9,31,2023-07-29T10:57:49.431000+00:00,9286,1216
2939,5,44,2023-07-29T10:57:49.431000+00:00,9286,1216
2940,7,55,2023-07-29T10:57:49.431000+00:00,9286,1216
2941,2,2,2023-07-29T10:58:15.602000+00:00,9286,1216
2942,1,3,2023-07-29T10:58:15.602000+00:00,9286,1216
2943,5,1,2023-07-29T10:58:23.352000+00:00,9286,1216
2944,3,2,2023-07-29T10:58:23.352000+00:00,9286,1216
2945,4,4,2023-07-29T10:58:23.352000+00:00,9286,1216
2946,7,11,2023-07-29T10:58:23.352000+00:00,9286,1216
2947,9,16,2023-07-29T10:58:23.352000+00:00,9286,1216
2948,2,31,2023-07-29T10:58:23.352000+00:00,9286,1216
2949,6,44,2023-07-29T10:58:23.352000+00:00,9286,1216
2950,8,55,2023-07-29T10:58:23.352000+00:00,9286,1216
2951,6,1,2023-07-29T10:58:30.884000+00:00,9286,1216
2952,5,4,2023-07-29T10:58:30.884000+00:00,9286,1216
2953,4,10,2023-07-29T10:58:30.884000+00:00,9286,1216
2954,8,11,2023-07-29T10:58:30.884000+00:00,9286,1216
2955,10,16,2023-07-29T10:58:30.884000+00:00,9286,1216
2956,7,44,2023-07-29T10:58:30.884000+00:00,9286,1216
2957,9,55,2023-07-29T10:58:30.884000+00:00,9286,1216
2958,7,1,2023-07-29T10:58:37.055000+00:00,9286,1216
2959,4,2,2023-07-29T10:58:37.055000+00:00,9286,1216
2960,6,4,2023-07-29T10:58:37.055000+00:00,9286,1216
2961,5,10,2023-07-29T10:58:37.055000+00:00,9286,1216
2962,3,31,2023-07-29T10:58:37.055000+00:00,9286,1216
2963,2,44,2023-07-29T10:58:37.055000+00:00,9286,1216
2964,5,2,2023-07-29T10:58:44.633000+00:00,9286,1216
2965,2,3,2023-07-29T10:58:44.633000+00:00,9286,1216
2966,1,4,2023-07-29T10:58:44.633000+00:00,9286,1216
2967,6,10,2023-07-29T10:58:44.633000+00:00,9286,1216
2968,4,31,2023-07-29T10:58:44.633000+00:00,9286,1216
2969,3,44,2023-07-29T10:58:44.633000+00:00,9286,1216
2970,8,1,2023-07-29T10:58:48.868000+00:00,9286,1216
2971,9,11,2023-07-29T10:58:48.868000+00:00,9286,1216
2972,11,16,2023-07-29T10:58:48.868000+00:00,9286,1216
2973,13,18,2023-07-29T10:58:48.868000+00:00,9286,1216
2974,10,55,2023-07-29T10:58:48.868000+00:00,9286,1216
2975,7,63,2023-07-29T10:58:48.868000+00:00,9286,1216
2976,12,81,2023-07-29T10:58:48.868000+00:00,9286,1216
2977,9,1,2023-07-29T10:58:57.883000+00:00,9286,1216
2978,6,2,2023-07-29T10:58:57.883000+00:00,9286,1216
2979,7,10,2023-07-29T10:58:57.883000+00:00,9286,1216
2980,10,11,2023-07-29T10:58:57.883000+00:00,9286,1216
2981,4,16,2023-07-29T10:58:57.883000+00:00,9286,1216
2982,5,31,2023-07-29T10:58:57.883000+00:00,9286,1216
2983,11,55,2023-07-29T10:58:57.883000+00:00,9286,1216
2984,8,63,2023-07-29T10:58:57.883000+00:00,9286,1216
2985,10,1,2023-07-29T10:59:06.024000+00:00,9286,1216
2986,7,2,2023-07-29T10:59:06.024000+00:00,9286,1216
2987,8,10,2023-07-29T10:59:06.024000+00:00,9286,1216
2988,11,11,2023-07-29T10:59:06.024000+00:00,9286,1216
2989,5,16,2023-07-29T10:59:06.024000+00:00,9286,1216
2990,6,31,2023-07-29T10:59:06.024000+00:00,9286,1216
2991,4,55,2023-07-29T10:59:06.024000+00:00,9286,1216
2992,9,63,2023-07-29T10:59:06.024000+00:00,9286,1216
2993,11,1,2023-07-29T10:59:13.383000+00:00,9286,1216
2994,12,11,2023-07-29T10:59:13.383000+00:00,9286,1216
